    Step    Atoms         KinEng            CPU 
       0        0              0              0 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 1
 - a total of 75 particle templates (mass 2.968805e-07) inserted so far.
39100000      885  7.4583026e-11      45527.209 
39110000      885  8.6133802e-11      45539.005 
39120000      885  1.0084723e-10      45550.829 
39130000      885  5.7358821e-11      45562.549 
39140000      885  6.5637358e-11      45574.305 
39150000      885  1.1966969e-09      45586.972 
39160000      885  1.5899128e-10      45599.263 
39170000      885  2.9176369e-10      45611.809 
39180000      885  4.2372266e-10      45625.541 
39190000      885  2.9163903e-10      45637.718 
39200000      885  2.1241627e-10      45650.052 
39210000      885  4.9205926e-10      45662.098 
39220000      885  1.1480147e-10       45674.13 
39230000      885  7.2732002e-11      45686.507 
39240000      885  4.8612157e-11      45698.341 
39250000      885  4.8821871e-11      45710.134 
39260000      885  5.4887642e-11      45721.999 
39270000      885  4.1037791e-10      45734.177 
39280000      885  1.8068008e-10      45746.722 
39290000      885  1.7685878e-10      45759.571 
39300000      885  5.8100514e-11      45771.823 
39310000      885  8.5594726e-11      45783.932 
39320000      885  1.1337151e-10      45796.838 
39330000      885  1.4432913e-10      45809.219 
39340000      885  1.0816436e-10      45821.569 
39350000      885  1.8224364e-10      45834.004 
39360000      885  8.2883121e-11      45846.305 
39370000      885  7.9087303e-11      45858.624 
39380000      885  6.6556968e-11      45870.862 
39390000      885  5.9646497e-11      45883.933 
39400000      885  7.3621984e-11       45896.32 
39410000      885  5.6976418e-11      45908.465 
39420000      885  6.4784196e-11       45920.63 
39430000      885  9.0996516e-11      45932.887 
39440000      885  8.1971028e-11      45945.149 
39450000      885  1.0503326e-10      45957.445 
39460000      885  1.0048468e-10      45969.783 
39470000      885  1.0358622e-10      45982.895 
39480000      885  6.5460808e-11      45995.257 
39490000      885  5.7341829e-11       46008.76 
39500000      885  6.9149212e-11      46021.282 
39510000      885  5.2028192e-11      46033.782 
39520000      885   6.798852e-11      46046.286 
39530000      885   5.611677e-11      46058.835 
39540000      885  4.9773972e-11      46071.421 
39550000      885   7.296934e-11      46084.034 
39560000      885  7.9007486e-11      46096.709 
39570000      885  5.1992538e-11      46109.349 
39580000      885  1.2256559e-10      46122.103 
39590000      885  7.8210438e-11      46135.762 
39600000      885  9.3251928e-11      46148.823 
39610000      885  1.1818497e-10      46162.399 
39620000      885  1.1702208e-10      46175.362 
39630000      885  1.0028984e-10      46188.364 
39640000      885  6.6985421e-11      46201.416 
39650000      885  6.6437754e-11      46214.613 
39660000      885  8.1738695e-11      46227.807 
39670000      885  8.0853244e-11      46241.099 
39680000      885  3.4975031e-09      46254.423 
39690000      885  1.5216214e-09      46268.711 
39700000      885   9.872556e-11      46282.036 
39710000      885  2.8614051e-10      46295.356 
39720000      885  1.3968862e-10      46308.708 
39730000      885  1.2017875e-10      46322.129 
39740000      885  2.6586567e-09      46336.395 
39750000      885  1.6707145e-09      46350.059 
39760000      885  5.1934514e-09      46363.709 
39770000      885  3.3889707e-10      46377.545 
39780000      885  5.1560087e-10      46392.292 
39790000      885  6.2266988e-10      46406.132 
39800000      885  1.5608519e-08      46419.982 
39810000      885  6.4250081e-10      46433.759 
39820000      885  3.4397465e-10      46447.896 
39830000      885  1.0692885e-09      46461.798 
39840000      885  1.8572272e-09       46475.71 
39850000      885  2.3250105e-10      46489.621 
39860000      885  2.0158661e-10      46503.544 
39870000      885  2.0911018e-10      46518.977 
39880000      885    7.10341e-10       46532.95 
39890000      885  1.0232278e-10      46546.813 
39900000      885  1.0756636e-10      46560.571 
39910000      885  5.0901242e-10      46574.293 
39920000      885  9.7043389e-11      46588.012 
39930000      885  1.1158592e-10      46601.789 
39940000      885  1.6970899e-10      46615.659 
39950000      885  1.8399501e-10      46629.579 
39960000      885  2.6500919e-10      46644.486 
39970000      885  1.1563182e-09      46658.541 
39980000      885  2.2455562e-09      46672.618 
39990000      885   5.666953e-09      46686.837 
40000000      885   1.168558e-10      46701.702 
40010000      885  2.3488287e-09      46716.319 
40020000      885  1.7639304e-08       46730.41 
40030000      885  2.5283524e-10      46744.454 
40040000      885  1.0422618e-09      46758.454 
40050000      885  1.3384711e-09      46773.466 
40060000      885  3.9583892e-10      46787.776 
40070000      885  2.5531905e-10      46801.789 
40080000      885  1.2429292e-10       46815.75 
40090000      885  3.1245068e-10      46829.768 
40100000      885  4.5546037e-10      46844.137 
40110000      885  2.4190851e-10      46858.333 
40120000      885  2.3863387e-10      46872.409 
40130000      885  1.2840295e-10      46887.221 
40140000      885  1.7885104e-10      46902.197 
40150000      885   2.788916e-10      46916.379 
40160000      885  1.0169892e-09      46930.495 
40170000      885  1.8230513e-10      46944.581 
40180000      885  2.0722733e-10      46958.575 
40190000      885  2.8641573e-10      46972.597 
40200000      885  2.4880175e-10      46986.688 
40210000      885  1.1454423e-10      47000.644 
40220000      885  3.5246401e-10      47014.487 
40230000      885  8.8186661e-11      47029.435 
40240000      885  1.3871852e-10      47043.412 
40250000      885  8.5244079e-11      47058.077 
40260000      885  5.7686829e-11      47071.887 
40270000      885  5.0958252e-11      47085.731 
40280000      885  4.6421996e-11      47099.518 
40290000      885  4.8247917e-11      47113.349 
40300000      885   6.795668e-10      47127.264 
40310000      885   6.447456e-11      47141.373 
40320000      885  8.6027337e-11      47155.991 
40330000      885  1.6613334e-10      47169.959 
40340000      885  2.0167522e-10      47184.046 
40350000      885  8.9917905e-11       47198.06 
40360000      885  6.1162383e-11      47211.953 
40370000      885  8.7367263e-11      47225.748 
40380000      885    3.67252e-10      47240.328 
40390000      885  6.9850787e-11      47254.242 
40400000      885  8.7759553e-11       47268.17 
40410000      885  7.6543827e-11      47282.038 
40420000      885  5.3416421e-11      47296.859 
40430000      885   9.518506e-11      47310.829 
40440000      885   9.062477e-11      47324.969 
40450000      885  1.1110413e-10      47339.223 
40460000      885   6.692902e-11       47353.38 
40470000      885  4.8292672e-11      47367.531 
40480000      885  4.4102038e-11      47381.555 
40490000      885  4.2114063e-11      47395.557 
40500000      885  4.6226542e-11      47409.548 
40510000      885  4.1356461e-11      47424.957 
40520000      885  4.8349272e-11      47438.863 
40530000      885  4.1119834e-11      47452.746 
40540000      885  6.3946028e-11      47466.592 
40550000      885  4.5029258e-11      47480.423 
40560000      885  5.7696677e-11      47494.298 
40570000      885  7.5328749e-11      47508.318 
40580000      885  1.4978873e-10      47522.479 
40590000      885  8.6704435e-11      47536.724 
40600000      885  8.2512379e-09      47552.153 
40610000      885  4.5343456e-10      47566.644 
40620000      885  3.1438394e-10      47580.855 
40630000      885  1.5899767e-10      47595.677 
40640000      885  8.2196904e-11      47609.855 
40650000      885  5.3255779e-11      47623.896 
40660000      885  1.0263634e-10       47637.98 
40670000      885  4.8625202e-11      47651.926 
40680000      885  6.0961162e-11      47666.086 
40690000      885  4.5632275e-11      47680.776 
40700000      885   4.062545e-11      47694.634 
40710000      885  4.1270175e-11      47708.429 
40720000      885    4.14717e-11      47722.185 
40730000      885  3.8828115e-11      47735.979 
40740000      885  3.8656596e-11      47749.839 
40750000      885  4.6899287e-11      47763.725 
40760000      885  7.3735957e-11       47778.49 
40770000      885  5.4322367e-11      47792.557 
40780000      885  7.5859516e-11      47807.749 
40790000      885  4.6079213e-11      47822.045 
40800000      885  6.2232124e-11      47836.364 
40810000      885  3.8212247e-11      47850.541 
40820000      885  5.1795171e-11      47864.726 
40830000      885  4.0603497e-11      47878.969 
40840000      885  4.8300462e-11      47893.144 
40850000      885    7.54612e-11      47907.366 
40860000      885  7.0313048e-11       47922.37 
40870000      885  6.5210296e-11      47937.087 
40880000      885  3.8037919e-11      47951.389 
40890000      885  3.8411442e-11      47966.395 
40900000      885  6.6059675e-11      47980.865 
40910000      885  6.9532892e-11      47995.494 
40920000      885  4.9081453e-11      48010.014 
40930000      885  4.7522079e-11      48024.583 
40940000      885  7.4607272e-11       48039.32 
40950000      885  4.5729712e-11      48054.955 
40960000      885  5.3056942e-11      48069.823 
40970000      885  5.3973974e-11      48084.625 
40980000      885  5.5569711e-11      48099.496 
40990000      885  6.1681092e-11      48114.372 
41000000      885  4.3111765e-11      48129.438 
41010000      885  5.5675769e-11      48144.994 
41020000      885  4.8205128e-11      48159.895 
41030000      885  4.4997764e-11      48175.695 
41040000      885  4.2661461e-11      48190.767 
41050000      885  8.6119926e-11      48205.727 
41060000      885  5.8074008e-11      48220.807 
41070000      885  8.5162388e-11      48235.931 
41080000      885  4.5416813e-11      48251.059 
41090000      885  5.8885501e-11      48266.216 
41100000      885  4.7916511e-11      48281.376 
41110000      885  4.7711001e-11      48296.584 
41120000      885  4.1296323e-11      48312.885 
41130000      885  4.2825807e-11      48328.953 
41140000      885  4.1721327e-11      48344.342 
41150000      885  4.0144228e-11      48359.808 
41160000      885  4.9792461e-11      48375.229 
41170000      885  4.6443058e-11      48390.606 
41180000      885  4.0376121e-11      48406.025 
41190000      885  7.5682623e-11      48421.355 
41200000      885  4.0177735e-11       48437.71 
41210000      885   4.834503e-11      48453.094 
41220000      885  4.8602053e-11      48468.478 
41230000      885  8.0143728e-11      48483.843 
41240000      885  5.2862199e-11      48499.851 
41250000      885   4.689225e-11      48515.243 
41260000      885   5.326112e-11      48530.704 
41270000      885  5.0564537e-11      48546.173 
41280000      885   4.339648e-11      48562.564 
41290000      885  5.6419281e-11      48578.242 
41300000      885  5.7752193e-11      48593.976 
41310000      885  6.4334991e-11      48609.643 
41320000      885  9.6025768e-11      48625.301 
41330000      885  4.5588803e-11      48640.839 
41340000      885  8.7950109e-10       48656.32 
41350000      885  1.5130021e-09      48672.266 
41360000      885  2.2522994e-10      48689.465 
41370000      885   1.782007e-10      48705.107 
41380000      885  1.5897747e-10      48720.694 
41390000      885  9.5479228e-11      48736.277 
41400000      885  1.1266919e-10      48751.982 
41410000      885  8.9419343e-11      48767.531 
41420000      885  3.1511338e-10      48783.133 
41430000      885  1.8505945e-10      48798.779 
41440000      885  1.8274119e-10      48814.401 
41450000      885  1.2599049e-10      48830.973 
41460000      885  9.4518205e-11      48846.635 
41470000      885  1.0236408e-10      48862.945 
41480000      885  9.1567526e-11       48878.48 
41490000      885  2.4280112e-10      48893.944 
41500000      885  9.0551455e-11       48909.43 
41510000      885   1.263958e-10       48924.99 
41520000      885  9.0719291e-11       48940.48 
41530000      885   6.674299e-11      48955.847 
41540000      885  7.8078136e-10      48971.712 
41550000      885  4.8983165e-10      48987.902 
41560000      885  2.3915912e-10      49003.276 
41570000      885  3.6811065e-10      49018.735 
41580000      885  3.0006753e-10      49034.894 
41590000      885  2.0118275e-10      49050.452 
41600000      885  1.1083278e-10      49066.187 
41610000      885  1.4588602e-10      49081.693 
41620000      885  4.5316766e-11      49097.202 
41630000      885   7.190841e-10      49112.451 
41640000      885  2.0039087e-10      49128.726 
